,Squadra,Data,Girone,Stadio,Risultato,Rf,Avversario,Rs,Tiri,Tiri.1,Rigori,Rig T,Compl,Tent,Angoli,Poss.,Falli,Amm.,Esp.
29,Fiorentina,03-04-2022,Giornata n. 31,Casa,V,1,Empoli,0,24.0,11.0,0,0,506.0,574.0,4.0,61.0,10.0,1,0
30,Fiorentina,10-04-2022,Giornata n. 32,Ospiti,V,3,Napoli,2,11.0,4.0,0,0,442.0,528.0,2.0,50.0,19.0,3,0
31,Fiorentina,16-04-2022,Giornata n. 33,Casa,V,1,Venezia,0,22.0,5.0,0,0,540.0,616.0,5.0,69.0,16.0,4,0
32,Fiorentina,24-04-2022,Giornata n. 34,Ospiti,P,1,Salernitana,2,8.0,3.0,0,0,521.0,630.0,4.0,72.0,12.0,1,0
33,Fiorentina,27-04-2022,Giornata n. 20,Casa,P,0,Udinese,4,18.0,7.0,0,0,485.0,592.0,14.0,72.0,12.0,3,0
34,Fiorentina,01-05-2022,Giornata n. 35,Ospiti,P,0,Milan,1,8.0,2.0,0,0,369.0,457.0,2.0,51.0,17.0,3,0
35,Fiorentina,09-05-2022,Giornata n. 36,Casa,V,2,Roma,0,11.0,6.0,1,1,480.0,561.0,5.0,53.0,17.0,3,0
36,Fiorentina,16-05-2022,Giornata n. 37,Ospiti,P,1,Sampdoria,4,11.0,0.0,1,1,452.0,537.0,5.0,63.0,9.0,3,0
37,Fiorentina,21-05-2022,Giornata n. 38,Casa,V,2,Juventus,0,12.0,2.0,1,1,626.0,721.0,6.0,66.0,13.0,3,0
0,Genoa,21-08-2021,Giornata n. 1,Ospiti,P,0,Inter,4,10.0,4.0,0,0,365.0,430.0,2.0,41.0,7.0,2,0
1,Genoa,29-08-2021,Giornata n. 2,Casa,P,1,Napoli,2,6.0,3.0,0,0,310.0,400.0,4.0,39.0,20.0,2,0
2,Genoa,12-09-2021,Giornata n. 3,Ospiti,V,3,Cagliari,2,11.0,3.0,0,0,395.0,475.0,6.0,47.0,16.0,3,0
3,Genoa,18-09-2021,Giornata n. 4,Casa,P,1,Fiorentina,2,8.0,2.0,1,1,288.0,369.0,1.0,37.0,14.0,4,0
4,Genoa,21-09-2021,Giornata n. 5,Ospiti,N,2,Bologna,2,10.0,5.0,1,1,292.0,392.0,2.0,41.0,19.0,4,0
5,Genoa,25-09-2021,Giornata n. 6,Casa,N,3,Hellas Verona,3,10.0,3.0,1,1,351.0,464.0,3.0,49.0,15.0,3,0
6,Genoa,02-10-2021,Giornata n. 7,Ospiti,P,0,Salernitana,1,18.0,3.0,0,0,336.0,427.0,8.0,50.0,19.0,2,0
7,Genoa,17-10-2021,Giornata n. 8,Casa,N,2,Sassuolo,2,19.0,4.0,0,0,283.0,383.0,6.0,43.0,12.0,3,0
8,Genoa,22-10-2021,Giornata n. 9,Ospiti,P,2,Torino,3,14.0,4.0,0,0,236.0,354.0,4.0,42.0,24.0,3,0
9,Genoa,26-10-2021,Giornata n. 10,Ospiti,N,1,Spezia,1,8.0,1.0,1,1,368.0,493.0,3.0,53.0,17.0,4,0
10,Genoa,31-10-2021,Giornata n. 11,Casa,N,0,Venezia,0,19.0,4.0,0,0,404.0,537.0,12.0,62.0,16.0,1,0
11,Genoa,05-11-2021,Giornata n. 12,Ospiti,N,2,Empoli,2,14.0,6.0,1,1,302.0,417.0,5.0,47.0,22.0,4,0
12,Genoa,21-11-2021,Giornata n. 13,Casa,P,0,Roma,2,1.0,1.0,0,0,342.0,425.0,2.0,41.0,12.0,3,0
13,Genoa,28-11-2021,Giornata n. 14,Ospiti,N,0,Udinese,0,9.0,2.0,0,0,446.0,554.0,1.0,57.0,11.0,4,0
14,Genoa,01-12-2021,Giornata n. 15,Casa,P,0,Milan,3,11.0,3.0,0,0,365.0,442.0,2.0,42.0,15.0,2,0
15,Genoa,05-12-2021,Giornata n. 16,Ospiti,P,0,Juventus,2,0.0,0.0,0,0,253.0,340.0,1.0,30.0,8.0,1,0
16,Genoa,10-12-2021,Giornata n. 17,Casa,P,1,Sampdoria,3,12.0,2.0,0,0,360.0,493.0,8.0,54.0,15.0,2,0
17,Genoa,17-12-2021,Giornata n. 18,Ospiti,P,1,Lazio,3,4.0,2.0,0,0,469.0,555.0,2.0,45.0,11.0,3,0
18,Genoa,21-12-2021,Giornata n. 19,Casa,N,0,Atalanta,0,1.0,0.0,0,0,205.0,347.0,3.0,33.0,16.0,2,0
19,Genoa,06-01-2022,Giornata n. 20,Ospiti,N,1,Sassuolo,1,4.0,1.0,0,0,199.0,287.0,4.0,26.0,12.0,0,0
20,Genoa,09-01-2022,Giornata n. 21,Casa,P,0,Spezia,1,15.0,2.0,0,0,422.0,539.0,7.0,54.0,17.0,3,0
21,Genoa,17-01-2022,Giornata n. 22,Ospiti,P,0,Fiorentina,6,3.0,0.0,0,0,214.0,288.0,0.0,27.0,19.0,3,0
22,Genoa,22-01-2022,Giornata n. 23,Casa,N,0,Udinese,0,10.0,2.0,0,0,220.0,380.0,10.0,52.0,26.0,4,1
23,Genoa,05-02-2022,Giornata n. 24,Ospiti,N,0,Roma,0,10.0,3.0,0,0,181.0,316.0,4.0,38.0,23.0,2,1
24,Genoa,13-02-2022,Giornata n. 25,Casa,N,1,Salernitana,1,16.0,5.0,0,0,268.0,388.0,5.0,49.0,22.0,3,0
25,Genoa,20-02-2022,Giornata n. 26,Ospiti,N,1,Venezia,1,12.0,2.0,0,0,272.0,421.0,5.0,53.0,19.0,2,0
26,Genoa,25-02-2022,Giornata n. 27,Casa,N,0,Inter,0,7.0,1.0,0,0,157.0,266.0,0.0,29.0,12.0,1,0
27,Genoa,06-03-2022,Giornata n. 28,Casa,N,0,Empoli,0,19.0,6.0,0,0,336.0,458.0,7.0,52.0,15.0,4,0
28,Genoa,13-03-2022,Giornata n. 29,Ospiti,N,0,Atalanta,0,13.0,3.0,0,0,291.0,455.0,3.0,41.0,18.0,0,0
29,Genoa,18-03-2022,Giornata n. 30,Casa,V,1,Torino,0,7.0,2.0,0,0,134.0,239.0,2.0,26.0,13.0,3,1
30,Genoa,04-04-2022,Giornata n. 31,Ospiti,P,0,Hellas Verona,1,7.0,4.0,0,0,295.0,465.0,5.0,54.0,15.0,3,0
31,Genoa,10-04-2022,Giornata n. 32,Casa,P,1,Lazio,4,15.0,4.0,0,0,349.0,442.0,3.0,44.0,9.0,0,0
32,Genoa,15-04-2022,Giornata n. 33,Ospiti,P,0,Milan,2,7.0,1.0,0,0,274.0,382.0,1.0,42.0,22.0,2,0
33,Genoa,24-04-2022,Giornata n. 34,Casa,V,1,Cagliari,0,13.0,2.0,0,0,242.0,414.0,2.0,53.0,22.0,3,0
34,Genoa,30-04-2022,Giornata n. 35,Ospiti,P,0,Sampdoria,1,13.0,4.0,0,1,272.0,400.0,2.0,52.0,26.0,1,0
35,Genoa,06-05-2022,Giornata n. 36,Casa,V,2,Juventus,1,17.0,5.0,1,1,366.0,470.0,9.0,47.0,13.0,2,0
36,Genoa,15-05-2022,Giornata n. 37,Ospiti,P,0,Napoli,3,11.0,3.0,0,0,236.0,308.0,2.0,34.0,21.0,1,0
37,Genoa,21-05-2022,Giornata n. 38,Casa,P,0,Bologna,1,18.0,5.0,0,0,324.0,435.0,9.0,50.0,20.0,3,0
0,Hellas Verona,21-08-2021,Giornata n. 1,Casa,P,2,Sassuolo,3,14.0,3.0,1,1,282.0,361.0,7.0,40.0,10.0,3,1
1,Hellas Verona,27-08-2021,Giornata n. 2,Casa,P,1,Inter,3,8.0,1.0,0,0,280.0,367.0,6.0,43.0,13.0,2,0
2,Hellas Verona,13-09-2021,Giornata n. 3,Ospiti,P,0,Bologna,1,5.0,0.0,0,0,393.0,480.0,2.0,57.0,24.0,3,0
3,Hellas Verona,19-09-2021,Giornata n. 4,Casa,V,3,Roma,2,10.0,6.0,0,0,367.0,468.0,3.0,53.0,18.0,4,0
4,Hellas Verona,22-09-2021,Giornata n. 5,Ospiti,N,2,Salernitana,2,9.0,5.0,0,0,314.0,423.0,5.0,50.0,19.0,3,0
5,Hellas Verona,25-09-2021,Giornata n. 6,Ospiti,N,3,Genoa,3,11.0,6.0,1,1,358.0,475.0,2.0,51.0,15.0,1,0
6,Hellas Verona,03-10-2021,Giornata n. 7,Casa,V,4,Spezia,0,6.0,4.0,0,0,345.0,428.0,1.0,45.0,17.0,1,0
7,Hellas Verona,16-10-2021,Giornata n. 8,Ospiti,P,2,Milan,3,9.0,4.0,1,1,285.0,395.0,4.0,47.0,21.0,4,0
8,Hellas Verona,24-10-2021,Giornata n. 9,Casa,V,4,Lazio,1,16.0,7.0,0,0,416.0,525.0,3.0,49.0,15.0,2,0
9,Hellas Verona,27-10-2021,Giornata n. 10,Ospiti,N,1,Udinese,1,4.0,1.0,1,1,487.0,583.0,4.0,66.0,12.0,2,0
10,Hellas Verona,30-10-2021,Giornata n. 11,Casa,V,2,Juventus,1,12.0,5.0,0,0,385.0,487.0,4.0,45.0,25.0,4,0
11,Hellas Verona,07-11-2021,Giornata n. 12,Ospiti,N,1,Napoli,1,11.0,3.0,0,0,304.0,390.0,2.0,42.0,18.0,7,2
12,Hellas Verona,22-11-2021,Giornata n. 13,Casa,V,2,Empoli,1,22.0,4.0,0,0,403.0,515.0,1.0,56.0,8.0,1,0
13,Hellas Verona,27-11-2021,Giornata n. 14,Ospiti,P,1,Sampdoria,3,15.0,4.0,0,0,405.0,495.0,5.0,58.0,17.0,1,0
14,Hellas Verona,30-11-2021,Giornata n. 15,Casa,N,0,Cagliari,0,15.0,6.0,0,0,524.0,639.0,11.0,68.0,17.0,3,0
15,Hellas Verona,05-12-2021,Giornata n. 16,Ospiti,V,4,Venezia,3,15.0,5.0,1,1,376.0,483.0,6.0,56.0,15.0,2,0
16,Hellas Verona,12-12-2021,Giornata n. 17,Casa,P,1,Atalanta,2,19.0,3.0,0,0,345.0,513.0,6.0,53.0,14.0,2,0
17,Hellas Verona,19-12-2021,Giornata n. 18,Ospiti,P,0,Torino,1,8.0,2.0,0,0,205.0,323.0,3.0,34.0,6.0,2,1
18,Hellas Verona,22-12-2021,Giornata n. 19,Casa,N,1,Fiorentina,1,7.0,2.0,0,0,256.0,380.0,3.0,40.0,16.0,2,0
19,Hellas Verona,06-01-2022,Giornata n. 20,Ospiti,V,2,Spezia,1,22.0,5.0,0,0,412.0,521.0,7.0,60.0,11.0,2,0
20,Hellas Verona,09-01-2022,Giornata n. 21,Casa,P,1,Salernitana,2,24.0,7.0,0,0,498.0,608.0,17.0,70.0,13.0,1,1
21,Hellas Verona,16-01-2022,Giornata n. 22,Ospiti,V,4,Sassuolo,2,20.0,5.0,1,1,291.0,394.0,7.0,45.0,18.0,4,0
22,Hellas Verona,21-01-2022,Giornata n. 23,Casa,V,2,Bologna,1,14.0,6.0,0,0,360.0,490.0,7.0,57.0,21.0,2,0
23,Hellas Verona,06-02-2022,Giornata n. 24,Ospiti,P,0,Juventus,2,13.0,1.0,0,0,440.0,552.0,5.0,54.0,11.0,1,0
24,Hellas Verona,13-02-2022,Giornata n. 25,Casa,V,4,Udinese,0,6.0,5.0,0,0,271.0,388.0,2.0,44.0,17.0,3,0
25,Hellas Verona,19-02-2022,Giornata n. 26,Ospiti,N,2,Roma,2,5.0,3.0,0,0,293.0,419.0,2.0,43.0,14.0,2,0
26,Hellas Verona,27-02-2022,Giornata n. 27,Casa,V,3,Venezia,1,19.0,11.0,0,0,393.0,525.0,5.0,57.0,13.0,0,0
27,Hellas Verona,06-03-2022,Giornata n. 28,Ospiti,N,1,Fiorentina,1,3.0,1.0,1,1,307.0,412.0,2.0,50.0,15.0,4,0
28,Hellas Verona,13-03-2022,Giornata n. 29,Casa,P,1,Napoli,2,8.0,1.0,0,0,365.0,469.0,3.0,49.0,19.0,6,2
29,Hellas Verona,20-03-2022,Giornata n. 30,Ospiti,N,1,Empoli,1,13.0,4.0,0,1,428.0,532.0,7.0,62.0,13.0,3,0
30,Hellas Verona,04-04-2022,Giornata n. 31,Casa,V,1,Genoa,0,7.0,4.0,0,0,261.0,395.0,2.0,46.0,17.0,4,0
31,Hellas Verona,09-04-2022,Giornata n. 32,Ospiti,P,0,Inter,2,9.0,3.0,0,0,394.0,486.0,2.0,52.0,8.0,0,0
32,Hellas Verona,18-04-2022,Giornata n. 33,Ospiti,V,2,Atalanta,1,21.0,6.0,0,0,333.0,433.0,1.0,44.0,13.0,3,0
33,Hellas Verona,23-04-2022,Giornata n. 34,Casa,N,1,Sampdoria,1,12.0,1.0,0,0,408.0,524.0,4.0,57.0,15.0,1,0
34,Hellas Verona,30-04-2022,Giornata n. 35,Ospiti,V,2,Cagliari,1,13.0,4.0,0,0,216.0,331.0,2.0,40.0,26.0,4,0
35,Hellas Verona,08-05-2022,Giornata n. 36,Casa,P,1,Milan,3,10.0,3.0,0,0,314.0,403.0,5.0,47.0,17.0,2,0
36,Hellas Verona,14-05-2022,Giornata n. 37,Casa,P,0,Torino,1,10.0,5.0,0,0,279.0,378.0,4.0,46.0,19.0,3,0
37,Hellas Verona,21-05-2022,Giornata n. 38,Ospiti,N,3,Lazio,3,11.0,7.0,0,0,287.0,387.0,4.0,47.0,20.0,6,0
0,Inter,21-08-2021,Giornata n. 1,Casa,V,4,Genoa,0,17.0,8.0,0,0,563.0,630.0,8.0,59.0,18.0,1,0
1,Inter,27-08-2021,Giornata n. 2,Ospiti,V,3,Hellas Verona,1,16.0,8.0,0,0,388.0,492.0,4.0,57.0,11.0,2,0
2,Inter,12-09-2021,Giornata n. 3,Ospiti,N,2,Sampdoria,2,8.0,3.0,0,0,318.0,418.0,4.0,48.0,14.0,4,0
3,Inter,18-09-2021,Giornata n. 4,Casa,V,6,Bologna,1,19.0,11.0,0,0,412.0,464.0,5.0,46.0,11.0,0,0
4,Inter,21-09-2021,Giornata n. 5,Ospiti,V,3,Fiorentina,1,17.0,5.0,0,0,400.0,472.0,8.0,47.0,17.0,3,0
5,Inter,25-09-2021,Giornata n. 6,Casa,N,2,Atalanta,2,17.0,6.0,0,1,337.0,430.0,4.0,50.0,16.0,3,0
6,Inter,02-10-2021,Giornata n. 7,Ospiti,V,2,Sassuolo,1,16.0,2.0,1,1,348.0,436.0,8.0,45.0,21.0,2,0
7,Inter,16-10-2021,Giornata n. 8,Ospiti,P,1,Lazio,3,11.0,3.0,1,1,470.0,554.0,3.0,48.0,12.0,6,0
8,Inter,24-10-2021,Giornata n. 9,Casa,N,1,Juventus,1,10.0,2.0,0,0,407.0,515.0,5.0,49.0,17.0,2,0
9,Inter,27-10-2021,Giornata n. 10,Ospiti,V,2,Empoli,0,21.0,9.0,0,0,607.0,684.0,6.0,69.0,16.0,3,0
10,Inter,31-10-2021,Giornata n. 11,Casa,V,2,Udinese,0,15.0,5.0,0,0,592.0,668.0,6.0,66.0,11.0,0,0
11,Inter,07-11-2021,Giornata n. 12,Ospiti,N,1,Milan,1,12.0,0.0,1,2,333.0,426.0,8.0,49.0,11.0,0,0
12,Inter,21-11-2021,Giornata n. 13,Casa,V,3,Napoli,2,16.0,6.0,1,1,328.0,408.0,4.0,44.0,18.0,4,0
13,Inter,27-11-2021,Giornata n. 14,Ospiti,V,2,Venezia,0,26.0,10.0,1,1,540.0,619.0,9.0,56.0,8.0,0,0
14,Inter,01-12-2021,Giornata n. 15,Casa,V,2,Spezia,0,30.0,10.0,1,1,618.0,697.0,11.0,63.0,19.0,1,0
15,Inter,04-12-2021,Giornata n. 16,Ospiti,V,3,Roma,0,10.0,4.0,0,0,736.0,803.0,3.0,66.0,7.0,1,0
16,Inter,12-12-2021,Giornata n. 17,Casa,V,4,Cagliari,0,23.0,14.0,0,1,731.0,814.0,9.0,75.0,9.0,1,0
17,Inter,17-12-2021,Giornata n. 18,Ospiti,V,5,Salernitana,0,23.0,8.0,0,0,590.0,666.0,10.0,65.0,12.0,2,0
18,Inter,22-12-2021,Giornata n. 19,Casa,V,1,Torino,0,15.0,3.0,0,0,413.0,526.0,7.0,54.0,12.0,1,0
19,Inter,09-01-2022,Giornata n. 21,Casa,V,2,Lazio,1,17.0,5.0,0,0,602.0,681.0,4.0,60.0,11.0,1,0
20,Inter,16-01-2022,Giornata n. 22,Ospiti,N,0,Atalanta,0,11.0,3.0,0,0,597.0,699.0,4.0,63.0,12.0,2,0
21,Inter,22-01-2022,Giornata n. 23,Casa,V,2,Venezia,1,24.0,12.0,0,0,639.0,752.0,6.0,71.0,14.0,3,0
22,Inter,05-02-2022,Giornata n. 24,Casa,P,1,Milan,2,12.0,5.0,0,0,318.0,396.0,6.0,46.0,22.0,2,0
23,Inter,12-02-2022,Giornata n. 25,Ospiti,N,1,Napoli,1,8.0,2.0,0,0,485.0,564.0,2.0,51.0,14.0,1,0
24,Inter,20-02-2022,Giornata n. 26,Casa,P,0,Sassuolo,2,29.0,7.0,0,0,537.0,628.0,8.0,58.0,12.0,1,0
25,Inter,25-02-2022,Giornata n. 27,Ospiti,N,0,Genoa,0,21.0,4.0,0,0,529.0,652.0,14.0,71.0,10.0,1,0
26,Inter,04-03-2022,Giornata n. 28,Casa,V,5,Salernitana,0,23.0,12.0,0,0,503.0,575.0,10.0,60.0,12.0,2,0
27,Inter,13-03-2022,Giornata n. 29,Ospiti,N,1,Torino,1,14.0,6.0,0,0,403.0,529.0,4.0,56.0,21.0,5,0
28,Inter,19-03-2022,Giornata n. 30,Casa,N,1,Fiorentina,1,13.0,5.0,0,0,433.0,525.0,5.0,50.0,15.0,1,0
29,Inter,03-04-2022,Giornata n. 31,Ospiti,V,1,Juventus,0,5.0,1.0,1,1,376.0,461.0,1.0,46.0,20.0,4,0
30,Inter,09-04-2022,Giornata n. 32,Casa,V,2,Hellas Verona,0,18.0,6.0,0,0,335.0,455.0,10.0,48.0,14.0,2,0
31,Inter,15-04-2022,Giornata n. 33,Ospiti,V,3,Spezia,1,23.0,7.0,0,0,541.0,644.0,7.0,66.0,12.0,0,0
32,Inter,23-04-2022,Giornata n. 34,Casa,V,3,Roma,1,11.0,8.0,0,0,408.0,491.0,4.0,45.0,11.0,2,0
33,Inter,27-04-2022,Giornata n. 20,Ospiti,P,1,Bologna,2,26.0,6.0,0,0,534.0,629.0,7.0,59.0,11.0,3,0
34,Inter,01-05-2022,Giornata n. 35,Ospiti,V,2,Udinese,1,11.0,4.0,0,1,434.0,509.0,11.0,52.0,11.0,1,0
35,Inter,06-05-2022,Giornata n. 36,Casa,V,4,Empoli,2,37.0,10.0,0,0,558.0,638.0,14.0,64.0,10.0,1,0
36,Inter,15-05-2022,Giornata n. 37,Ospiti,V,3,Cagliari,1,17.0,7.0,0,0,527.0,601.0,5.0,62.0,15.0,2,0
37,Inter,22-05-2022,Giornata n. 38,Casa,V,3,Sampdoria,0,28.0,11.0,0,0,615.0,679.0,8.0,58.0,6.0,1,0
0,Juventus,22-08-2021,Giornata n. 1,Ospiti,N,2,Udinese,2,10.0,3.0,0,0,480.0,551.0,3.0,56.0,16.0,3,0
1,Juventus,28-08-2021,Giornata n. 2,Casa,P,0,Empoli,1,19.0,5.0,0,0,377.0,461.0,8.0,54.0,15.0,2,0
2,Juventus,11-09-2021,Giornata n. 3,Ospiti,P,1,Napoli,2,8.0,4.0,0,0,264.0,330.0,1.0,33.0,16.0,1,0
3,Juventus,19-09-2021,Giornata n. 4,Casa,N,1,Milan,1,9.0,4.0,0,0,343.0,413.0,4.0,44.0,15.0,1,0
4,Juventus,22-09-2021,Giornata n. 5,Ospiti,V,3,Spezia,2,26.0,9.0,0,0,458.0,548.0,15.0,59.0,10.0,1,0
5,Juventus,26-09-2021,Giornata n. 6,Casa,V,3,Sampdoria,2,15.0,5.0,1,1,387.0,478.0,4.0,50.0,24.0,4,0
6,Juventus,02-10-2021,Giornata n. 7,Ospiti,V,1,Torino,0,10.0,3.0,0,0,386.0,488.0,6.0,52.0,16.0,1,0
7,Juventus,17-10-2021,Giornata n. 8,Casa,V,1,Roma,0,7.0,3.0,0,0,426.0,505.0,0.0,47.0,20.0,3,0
8,Juventus,24-10-2021,Giornata n. 9,Ospiti,N,1,Inter,1,15.0,3.0,1,1,443.0,533.0,2.0,51.0,19.0,2,0
9,Juventus,27-10-2021,Giornata n. 10,Casa,P,1,Sassuolo,2,14.0,2.0,0,0,471.0,558.0,4.0,57.0,23.0,1,0
10,Juventus,30-10-2021,Giornata n. 11,Ospiti,P,1,Hellas Verona,2,15.0,4.0,0,0,477.0,590.0,1.0,55.0,7.0,3,0
11,Juventus,06-11-2021,Giornata n. 12,Casa,V,1,Fiorentina,0,13.0,3.0,0,0,344.0,428.0,5.0,50.0,17.0,2,0
12,Juventus,20-11-2021,Giornata n. 13,Ospiti,V,2,Lazio,0,9.0,3.0,2,2,431.0,505.0,2.0,43.0,16.0,1,0
13,Juventus,27-11-2021,Giornata n. 14,Casa,P,0,Atalanta,1,15.0,2.0,0,0,491.0,586.0,6.0,59.0,16.0,4,0
14,Juventus,30-11-2021,Giornata n. 15,Ospiti,V,2,Salernitana,0,17.0,7.0,0,1,775.0,850.0,4.0,73.0,11.0,1,0
15,Juventus,05-12-2021,Giornata n. 16,Casa,V,2,Genoa,0,27.0,12.0,0,0,705.0,785.0,4.0,70.0,15.0,3,0
16,Juventus,11-12-2021,Giornata n. 17,Ospiti,N,1,Venezia,1,20.0,6.0,0,0,501.0,611.0,11.0,60.0,13.0,2,0
17,Juventus,18-12-2021,Giornata n. 18,Ospiti,V,2,Bologna,0,11.0,7.0,0,0,346.0,435.0,3.0,43.0,20.0,1,0
18,Juventus,21-12-2021,Giornata n. 19,Casa,V,2,Cagliari,0,15.0,4.0,0,0,528.0,623.0,7.0,63.0,18.0,0,0
19,Juventus,06-01-2022,Giornata n. 20,Casa,N,1,Napoli,1,22.0,5.0,0,0,420.0,493.0,4.0,44.0,8.0,2,0
20,Juventus,09-01-2022,Giornata n. 21,Ospiti,V,4,Roma,3,14.0,5.0,0,0,349.0,417.0,1.0,47.0,12.0,4,1
21,Juventus,15-01-2022,Giornata n. 22,Casa,V,2,Udinese,0,14.0,4.0,0,0,621.0,710.0,7.0,66.0,14.0,1,0
22,Juventus,23-01-2022,Giornata n. 23,Ospiti,N,0,Milan,0,8.0,0.0,0,0,478.0,559.0,1.0,53.0,22.0,2,0
23,Juventus,06-02-2022,Giornata n. 24,Casa,V,2,Hellas Verona,0,11.0,8.0,0,0,362.0,461.0,6.0,46.0,12.0,1,0
24,Juventus,13-02-2022,Giornata n. 25,Ospiti,N,1,Atalanta,1,15.0,6.0,0,0,396.0,504.0,8.0,48.0,12.0,3,0
25,Juventus,18-02-2022,Giornata n. 26,Casa,N,1,Torino,1,12.0,3.0,0,0,318.0,412.0,7.0,46.0,17.0,1,0
26,Juventus,26-02-2022,Giornata n. 27,Ospiti,V,3,Empoli,2,12.0,5.0,0,0,372.0,463.0,3.0,47.0,8.0,0,0
27,Juventus,06-03-2022,Giornata n. 28,Casa,V,1,Spezia,0,10.0,3.0,0,0,534.0,616.0,4.0,56.0,15.0,3,0
28,Juventus,12-03-2022,Giornata n. 29,Ospiti,V,3,Sampdoria,1,5.0,2.0,1,1,525.0,594.0,0.0,51.0,17.0,2,0
29,Juventus,20-03-2022,Giornata n. 30,Casa,V,2,Salernitana,0,12.0,7.0,0,0,477.0,557.0,5.0,56.0,11.0,3,0
30,Juventus,03-04-2022,Giornata n. 31,Casa,P,0,Inter,1,22.0,5.0,0,0,449.0,543.0,8.0,54.0,10.0,4,1
31,Juventus,09-04-2022,Giornata n. 32,Ospiti,V,2,Cagliari,1,20.0,7.0,0,0,436.0,533.0,4.0,59.0,10.0,0,0
32,Juventus,16-04-2022,Giornata n. 33,Casa,N,1,Bologna,1,24.0,4.0,0,0,373.0,443.0,4.0,51.0,11.0,1,0
33,Juventus,25-04-2022,Giornata n. 34,Ospiti,V,2,Sassuolo,1,10.0,5.0,0,0,336.0,416.0,4.0,38.0,10.0,2,0
34,Juventus,01-05-2022,Giornata n. 35,Casa,V,2,Venezia,1,18.0,4.0,0,0,381.0,455.0,8.0,50.0,18.0,3,0
35,Juventus,06-05-2022,Giornata n. 36,Ospiti,P,1,Genoa,2,13.0,4.0,0,0,442.0,540.0,2.0,53.0,15.0,3,0
36,Juventus,16-05-2022,Giornata n. 37,Casa,N,2,Lazio,2,4.0,2.0,0,0,315.0,369.0,0.0,37.0,20.0,3,0
37,Juventus,21-05-2022,Giornata n. 38,Ospiti,P,0,Fiorentina,2,1.0,0.0,0,0,304.0,374.0,2.0,34.0,14.0,3,0
0,Lazio,21-08-2021,Giornata n. 1,Ospiti,V,3,Empoli,1,7.0,3.0,1,1,517.0,589.0,3.0,54.0,10.0,1,0
1,Lazio,28-08-2021,Giornata n. 2,Casa,V,6,Spezia,1,17.0,9.0,0,1,654.0,717.0,4.0,61.0,13.0,0,0
2,Lazio,12-09-2021,Giornata n. 3,Ospiti,P,0,Milan,2,8.0,5.0,0,0,488.0,570.0,1.0,53.0,19.0,4,0
3,Lazio,19-09-2021,Giornata n. 4,Casa,N,2,Cagliari,2,28.0,10.0,0,0,646.0,748.0,10.0,72.0,5.0,1,0
4,Lazio,23-09-2021,Giornata n. 5,Ospiti,N,1,Torino,1,5.0,1.0,1,1,378.0,499.0,5.0,55.0,9.0,3,0
5,Lazio,26-09-2021,Giornata n. 6,Casa,V,3,Roma,2,10.0,4.0,0,0,406.0,475.0,1.0,50.0,16.0,2,0
6,Lazio,03-10-2021,Giornata n. 7,Ospiti,P,0,Bologna,3,8.0,4.0,0,0,570.0,665.0,3.0,59.0,18.0,5,1
7,Lazio,16-10-2021,Giornata n. 8,Casa,V,3,Inter,1,18.0,7.0,1,1,533.0,595.0,7.0,52.0,13.0,3,1
8,Lazio,24-10-2021,Giornata n. 9,Ospiti,P,1,Hellas Verona,4,9.0,4.0,0,0,428.0,543.0,4.0,51.0,17.0,2,0
9,Lazio,27-10-2021,Giornata n. 10,Casa,V,1,Fiorentina,0,5.0,2.0,0,0,472.0,555.0,3.0,49.0,17.0,3,0
10,Lazio,30-10-2021,Giornata n. 11,Ospiti,N,2,Atalanta,2,8.0,5.0,0,0,395.0,489.0,2.0,44.0,15.0,3,0
11,Lazio,07-11-2021,Giornata n. 12,Casa,V,3,Salernitana,0,17.0,5.0,0,0,640.0,712.0,5.0,60.0,8.0,1,0
12,Lazio,20-11-2021,Giornata n. 13,Casa,P,0,Juventus,2,8.0,1.0,0,0,580.0,662.0,3.0,57.0,12.0,3,0
13,Lazio,28-11-2021,Giornata n. 14,Ospiti,P,0,Napoli,4,6.0,2.0,0,0,446.0,514.0,3.0,38.0,15.0,4,0
14,Lazio,02-12-2021,Giornata n. 15,Casa,N,4,Udinese,4,13.0,5.0,0,0,517.0,607.0,5.0,62.0,11.0,3,1
15,Lazio,05-12-2021,Giornata n. 16,Ospiti,V,3,Sampdoria,1,6.0,5.0,0,0,503.0,600.0,0.0,52.0,10.0,3,1
16,Lazio,12-12-2021,Giornata n. 17,Ospiti,P,1,Sassuolo,2,6.0,2.0,0,0,388.0,474.0,0.0,41.0,12.0,2,0
17,Lazio,17-12-2021,Giornata n. 18,Casa,V,3,Genoa,1,11.0,5.0,0,0,586.0,677.0,5.0,55.0,9.0,0,0
18,Lazio,22-12-2021,Giornata n. 19,Ospiti,V,3,Venezia,1,7.0,4.0,0,0,510.0,587.0,4.0,53.0,12.0,3,0
19,Lazio,06-01-2022,Giornata n. 20,Casa,N,3,Empoli,3,22.0,8.0,0,1,503.0,586.0,9.0,62.0,14.0,4,0
20,Lazio,09-01-2022,Giornata n. 21,Ospiti,P,1,Inter,2,5.0,2.0,0,0,373.0,456.0,3.0,40.0,17.0,4,0
21,Lazio,15-01-2022,Giornata n. 22,Ospiti,V,3,Salernitana,0,15.0,8.0,0,0,841.0,917.0,7.0,73.0,16.0,3,0
